date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:26:13	126438/126438	---M--	200	added ('OK')	image/jpeg	etag:%22699d5f52ef62753a7b64cf3203f77866%22	https://demo.plainadmin.com/assets/images/profile/profile-cover.jpg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/profile/profile-cover.jpg	(from https://demo.plainadmin.com/profile)
08:26:16	146024/146024	---M--	200	added ('OK')	image/jpeg	etag:%228f3d5f449db702e146bb58809031de12%22	https://demo.plainadmin.com/assets/images/cards/card-style-6/card-2.jpg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/cards/card-style-6/card-2.jpg	(from https://demo.plainadmin.com/profile)
08:26:16	154658/154658	---M--	200	added ('OK')	image/jpeg	etag:%223d563a9ebc2be1294db15f1db997eda2%22	https://demo.plainadmin.com/assets/images/cards/card-style-6/card-3.jpg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/cards/card-style-6/card-3.jpg	(from https://demo.plainadmin.com/profile)
08:26:16	165563/165563	---M--	200	added ('OK')	image/jpeg	etag:%228dd0aeb119181cc4aa9817990237a2f2%22	https://demo.plainadmin.com/assets/images/cards/card-style-6/card-1.jpg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/cards/card-style-6/card-1.jpg	(from https://demo.plainadmin.com/profile)
08:26:17	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:17%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/invoice)
08:26:18	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:17%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/invoice)
08:26:18	123314/123314	---M--	200	added ('OK')	image/jpeg	etag:%220c1d7db14d700cb8f344ca494fcfe652%22	https://demo.plainadmin.com/assets/images/cards/card-style-6/card-4.jpg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/cards/card-style-6/card-4.jpg	(from https://demo.plainadmin.com/profile)
08:26:18	2449/2449	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22308161713b872398a5bdfcb42ea366cf%22	https://demo.plainadmin.com/assets/images/invoice/uideck-logo.svg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/invoice/uideck-logo.svg	(from https://demo.plainadmin.com/invoice)
08:26:18	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:18%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/task)
08:26:19	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:18%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/task)
08:26:19	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:19%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/calendar)
08:26:19	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:19%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/calendar)
08:26:19	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:19%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/signin)
08:26:20	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:19%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/signin)
08:26:20	8053/8053	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22454e4e32014a90547308492550164e46%22	https://demo.plainadmin.com/assets/images/auth/signin-image.svg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/auth/signin-image.svg	(from https://demo.plainadmin.com/signin)
08:26:21	839/839	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2223f2d2b1b505b02149b09f4247294288%22	https://demo.plainadmin.com/assets/images/auth/shape.svg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/auth/shape.svg	(from https://demo.plainadmin.com/signin)
08:26:21	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:20%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/signup)
08:26:21	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:21%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/signup)
08:26:21	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:21%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/reset-password)
08:26:22	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:21%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/reset-password)
08:26:23	8405/8405	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22bb96eb5ee35bbf407abade850c33a5f0%22	https://demo.plainadmin.com/assets/images/auth/reset-password.svg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/auth/reset-password.svg	(from https://demo.plainadmin.com/reset-password)
08:26:23	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:22%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/accordion)
08:26:24	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:23%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/accordion)
08:26:24	99384/99384	---MCZ	200	added ('OK')	text/html	etag:W/%22b21f3db6b1ea1131c18e0f6faeb61620%22	https://demo.plainadmin.com/inv'	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/inv'.html	(from https://demo.plainadmin.com/accordion)
08:26:25	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:24%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/alerts)
08:26:26	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:24%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/alerts)
08:26:26	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:26%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/buttons)
08:26:27	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:26%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/buttons)
08:26:27	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:27%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/button-group)
08:26:27	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:27%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/button-group)
08:26:28	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:27%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/breadcrumb)
08:26:28	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:28%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/breadcrumb)
08:26:28	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:28%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/badges)
08:26:28	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:28%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/badges)
08:26:29	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:28%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/cards)
08:26:29	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:29%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/cards)
08:26:30	3677/3677	---M--	200	added ('OK')	image/png	etag:%224b377da11873f9397e1aec13f6e7acab%22	https://demo.plainadmin.com/assets/images/cards/card-style-1/admin-1.png	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/cards/card-style-1/admin-1.png	(from https://demo.plainadmin.com/cards)
08:26:35	4910/4910	---M--	200	added ('OK')	image/png	etag:%223a2db19de7dbe2ead6147611141004a0%22	https://demo.plainadmin.com/assets/images/cards/card-style-1/admin-2.png	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/cards/card-style-1/admin-2.png	(from https://demo.plainadmin.com/cards)
08:26:36	73591/73591	---M--	200	added ('OK')	image/jpeg	etag:%22bea111e6bbfe10ea0ebf522d28296294%22	https://demo.plainadmin.com/assets/images/cards/card-style-1/card-2.jpg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/cards/card-style-1/card-2.jpg	(from https://demo.plainadmin.com/cards)
08:26:37	1584/1584	---M--	200	added ('OK')	image/png	etag:%2288034275d00bb0c96a86b1a9ce338652%22	https://demo.plainadmin.com/assets/images/cards/card-style-1/admin-3.png	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/cards/card-style-1/admin-3.png	(from https://demo.plainadmin.com/cards)
08:26:38	66615/66615	---M--	200	added ('OK')	image/jpeg	etag:%22cdc5b4c15427bbc87db28746e8e36e55%22	https://demo.plainadmin.com/assets/images/cards/card-style-1/card-3.jpg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/cards/card-style-1/card-3.jpg	(from https://demo.plainadmin.com/cards)
08:26:38	43450/43450	---M--	200	added ('OK')	image/jpeg	etag:%2220c03e0e3f97ddd005f4571a5a538536%22	https://demo.plainadmin.com/assets/images/cards/card-style-2/card-2.jpg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/cards/card-style-2/card-2.jpg	(from https://demo.plainadmin.com/cards)
08:26:39	50490/50490	---M--	200	added ('OK')	image/jpeg	etag:%228baab4bc881a721e8c3d919a5807b549%22	https://demo.plainadmin.com/assets/images/cards/card-style-2/card-1.jpg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/cards/card-style-2/card-1.jpg	(from https://demo.plainadmin.com/cards)
08:26:39	50499/50499	---M--	200	added ('OK')	image/jpeg	etag:%22892e4215a9de72874828ae919fa35e77%22	https://demo.plainadmin.com/assets/images/cards/card-style-2/card-3.jpg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/cards/card-style-2/card-3.jpg	(from https://demo.plainadmin.com/cards)
08:26:40	72097/72097	---M--	200	added ('OK')	image/png	etag:%229430ac5bcf02fc00fc31c1cd74bd4f3c%22	https://demo.plainadmin.com/assets/images/cards/card-style-4/card-1.png	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/cards/card-style-4/card-1.png	(from https://demo.plainadmin.com/cards)
08:26:40	85866/85866	---M--	200	added ('OK')	image/png	etag:%227cbeb57fd9fe3fef56c4b0dd88eeecf5%22	https://demo.plainadmin.com/assets/images/cards/card-style-4/card-2.png	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/cards/card-style-4/card-2.png	(from https://demo.plainadmin.com/cards)
08:26:40	53672/53672	---M--	200	added ('OK')	image/jpeg	etag:%22b5f9c1bc0efa815e679d448cb50aab28%22	https://demo.plainadmin.com/assets/images/cards/card-style-5/card-1.jpg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/cards/card-style-5/card-1.jpg	(from https://demo.plainadmin.com/cards)
08:26:41	49057/49057	---M--	200	added ('OK')	image/png	etag:%227e9b3f2b90f7f2e03efccbe0da3b18e9%22	https://demo.plainadmin.com/assets/images/cards/card-style-4/card-3.png	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/cards/card-style-4/card-3.png	(from https://demo.plainadmin.com/cards)
08:26:41	18429/18429	---MCZ	200	added ('OK')	text/css	etag:W/%224429a1a434aa41301a122e53b8bd59d5%22	https://demo.plainadmin.com/assets/css/swiper-bundle.min.css	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/css/swiper-bundle.min.css	(from https://demo.plainadmin.com/carousel)
08:26:41	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:40%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/carousel)
08:26:41	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:41%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/carousel)
08:26:41	30131/30131	---M--	200	added ('OK')	image/jpeg	etag:%227277cb9aee3472fe892d79595aef5be5%22	https://demo.plainadmin.com/assets/images/cards/card-style-5/card-2.jpg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/cards/card-style-5/card-2.jpg	(from https://demo.plainadmin.com/cards)
08:26:42	140470/140470	---MCZ	200	added ('OK')	application/javascript	etag:W/%2204bdc946c745017ee129dcaed8547937%22	https://demo.plainadmin.com/assets/js/swiper-bundle.min.js	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/js/swiper-bundle.min.js	(from https://demo.plainadmin.com/carousel)
08:26:42	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:41%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/dropdown)
08:26:42	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:42%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/dropdown)
08:26:42	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:42%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/list)
08:26:43	384418/384418	---M--	200	added ('OK')	image/jpeg	etag:%22f897a79e93ebe1a706963914fb4dafac%22	https://demo.plainadmin.com/assets/images/carousel/carousel-01.jpg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/carousel/carousel-01.jpg	(from https://demo.plainadmin.com/carousel)
08:26:44	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:42%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/list)
08:26:44	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:44%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/modals)
08:26:44	98078/98078	---M--	200	added ('OK')	image/jpeg	etag:%221c5aa289da9930540c426a9063c6f523%22	https://demo.plainadmin.com/assets/images/cards/card-style-1/card-1.jpg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/cards/card-style-1/card-1.jpg	(from https://demo.plainadmin.com/cards)
08:26:45	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:44%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/modals)
08:26:46	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:45%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/pagination)
08:26:46	19941/19941	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266319944b9ab7ddc374804872a6f103e%22	https://demo.plainadmin.com/assets/images/modals/image-1.svg	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/images/modals/image-1.svg	(from https://demo.plainadmin.com/modals)
08:26:46	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:46%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/pagination)
08:26:46	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:46%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/progress-bars)
08:26:47	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:46%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/progress-bars)
08:26:47	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:47%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/tabs)
08:26:47	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:47%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/tabs)
08:26:48	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:47%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/typography)
08:26:48	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:47%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/typography)
08:26:49	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:48%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/videos)
08:26:49	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:48%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/videos)
08:26:49	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:49%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/icons)
08:26:50	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:49%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/icons)
08:26:50	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:50%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/mdi-icons)
08:26:50	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:50%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/mdi-icons)
08:26:51	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:50%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/form-elements)
08:26:51	274146/274146	---MCZ	200	added ('OK')	text/css	etag:W/%224a699390ab6db33e55f716b48910fe99%22	https://demo.plainadmin.com/assets/css/materialdesignicons.min.css	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/assets/css/materialdesignicons.min.css	(from https://demo.plainadmin.com/mdi-icons)
08:26:51	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:50%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/form-elements)
08:26:51	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:51%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/form-layout)
08:26:51	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:51%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/form-layout)
08:26:52	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:51%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/tables)
08:26:52	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:52%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/tables)
08:26:53	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:52%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/form-edit)
08:26:53	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:52%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/form-edit)
08:26:53	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:52%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/form-validation)
08:26:53	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:53%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/form-validation)
08:26:54	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:53%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/basic-table)
08:26:54	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:54%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/basic-table)
08:26:54	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:54%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/tables-responsive)
08:26:55	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:54%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/tables-responsive)
08:26:55	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:55%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/datatables)
08:26:55	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:55%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/datatables)
08:26:56	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:55%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/chart-js)
08:26:56	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:56%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/chart-js)
08:26:56	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:56%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/apex-chart)
08:26:57	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2001:26:56%20GMT	https://demo.plainadmin.com/index.html	C:/My%20Web%20Sites/Admin/demo.plainadmin.com/index-2.html	(from https://demo.plainadmin.com/apex-chart)
